Order Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Quantity,Discount,Profit,Discount_Category,Sales_Original,Sales_Log
2016-09-24,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,2.0,0.0,2.9372,No Discount,41.96,3.7602694502006093
2016-09-24,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,5.0,0.0,20.85,No Discount,41.7,3.754198920234579
2017-03-21,Standard Class,Consumer,Lafayette,Indiana,Central,Office Supplies,Paper,5.0,0.0,133.152,No Discount,277.4,5.629058928460265
2017-03-21,Standard Class,Consumer,Lafayette,Indiana,Central,Office Supplies,Paper,1.0,0.0,2.8322,No Discount,5.78,1.9139771019523042
2014-09-30,Standard Class,Consumer,Clarksville,Tennessee,South,Office Supplies,Appliances,6.0,0.2,11.2476,Low Discount,69.216,4.251576205289816
2017-12-10,Same Day,Consumer,Fairfield,Connecticut,East,Office Supplies,Envelopes,3.0,0.0,5.1042,No Discount,10.86,2.4731713935695794
2017-12-10,Same Day,Consumer,Fairfield,Connecticut,East,Office Supplies,Appliances,7.0,0.0,123.7691,No Discount,426.79,6.058632420966027
2014-08-23,Same Day,Consumer,New York City,New York,East,Office Supplies,Paper,4.0,0.0,12.4416,No Discount,25.92,3.2928695047765273
2014-08-23,Same Day,Consumer,New York City,New York,East,Office Supplies,Paper,4.0,0.0,22.5008,No Discount,45.92,3.848444023785275
2014-08-19,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Art,2.0,0.2,1.742,Low Discount,10.72,2.4612967841488667
2016-11-10,Standard Class,Consumer,Warner Robins,Georgia,South,Office Supplies,Art,7.0,0.0,10.465,No Discount,41.86,3.7579389900454307
2014-12-31,First Class,Home Office,Franklin,Massachusetts,East,Furniture,Furnishings,5.0,0.0,23.384,No Discount,63.2,4.162003210695915
2014-12-31,First Class,Home Office,Franklin,Massachusetts,East,Technology,Accessories,3.0,0.0,27.3528,No Discount,113.97,4.744671224765649
2014-07-26,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,3.0,0.2,-29.3436,Low Discount,123.552,4.824723299387373
2016-02-22,Standard Class,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Appliances,9.0,0.0,137.2896,No Discount,490.32,6.197095646670894
2016-03-13,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Paper,5.0,0.2,24.528,Low Discount,70.08,4.263806003286451
2016-03-13,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Binders,2.0,0.8,-2.1624,High Discount,1.272,0.820660500858905
2016-03-13,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Tables,5.0,0.3,0.0,Medium Discount,557.585,6.325406800304131
2017-12-02,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,6.0,0.2,3.1584,Low Discount,9.024,2.3049822175937673
2017-12-02,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,2.0,0.2,22.5732,Low Discount,69.456,4.254988401503159
2017-12-02,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Paper,2.0,0.0,5.3214,No Discount,10.86,2.4731713935695794
2017-12-02,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Appliances,3.0,0.0,22.2516,No Discount,79.47,4.387884444158042
2017-12-02,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Art,6.0,0.0,5.04,No Discount,10.08,2.405141681319138
2015-08-31,First Class,Corporate,San Francisco,California,West,Furniture,Bookcases,7.0,0.15,200.9546,Low Discount,1552.831,7.348478773404956
2015-08-31,First Class,Corporate,San Francisco,California,West,Office Supplies,Binders,5.0,0.2,46.3185,Low Discount,137.24,4.928991305055746
2015-08-31,First Class,Corporate,San Francisco,California,West,Technology,Accessories,1.0,0.0,15.6993,No Discount,36.51,3.624607564093796
2015-08-31,First Class,Corporate,San Francisco,California,West,Technology,Machines,3.0,0.2,80.9919,Low Discount,239.976,5.484697343469493
2014-03-17,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,7.0,0.4,-447.5947,Medium Discount,1579.746,7.365652166491111
2014-03-17,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,4.0,0.4,-553.6476,Medium Discount,1071.576,6.977818510762408
2014-03-17,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,3.0,0.4,-122.7816,Medium Discount,613.908,6.42147266312036
2014-03-17,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,7.0,0.0,16.3842,No Discount,34.86,3.5796224681769866
2014-03-17,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,4.0,0.0,75.9696,No Discount,155.04,5.050112384638456
2017-04-16,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,Binders,5.0,0.7,-10.054,High Discount,13.71,2.688527534613346
2016-03-13,Standard Class,Home Office,Waynesboro,Virginia,South,Furniture,Furnishings,2.0,0.0,40.9216,No Discount,127.88,4.858881738868719
2016-03-13,Standard Class,Home Office,Waynesboro,Virginia,South,Office Supplies,Appliances,2.0,0.0,44.8896,No Discount,160.32,5.083389970005167
2016-03-13,Standard Class,Home Office,Waynesboro,Virginia,South,Office Supplies,Binders,4.0,0.0,20.7,No Discount,46.0,3.8501476017100584
2014-11-24,Second Class,Consumer,Sacramento,California,West,Furniture,Chairs,1.0,0.2,-18.1068,Low Discount,120.712,4.801657598254946
2017-02-10,First Class,Consumer,Clinton,Maryland,East,Office Supplies,Paper,4.0,0.0,11.3288,No Discount,23.12,3.1830413718589847
2016-09-23,Standard Class,Corporate,Fairfield,Ohio,East,Furniture,Furnishings,6.0,0.2,-26.6352,Low Discount,532.704,6.279841378159105
2016-09-23,Standard Class,Corporate,Fairfield,Ohio,East,Office Supplies,Art,2.0,0.2,0.307,Low Discount,4.912,1.7769841836459006
2017-07-07,Second Class,Corporate,Warwick,Rhode Island,East,Technology,Accessories,4.0,0.0,93.24,No Discount,252.0,5.53338948872752
2016-07-07,Second Class,Corporate,Aurora,Illinois,Central,Furniture,Furnishings,8.0,0.6,-27.1296,High Discount,60.288,4.11558406521452
2016-07-07,Second Class,Corporate,Aurora,Illinois,Central,Office Supplies,Fasteners,1.0,0.2,0.8225,Low Discount,2.632,1.2897834607390468
2016-07-07,Second Class,Corporate,Aurora,Illinois,Central,Office Supplies,Paper,9.0,0.2,7.6986,Low Discount,23.688,3.206317295620805
2016-07-07,Second Class,Corporate,Aurora,Illinois,Central,Furniture,Chairs,2.0,0.3,-14.4784,Medium Discount,253.372,5.538797762515521
2017-01-24,Standard Class,Consumer,Smyrna,Georgia,South,Office Supplies,Fasteners,3.0,0.0,0.1134,No Discount,5.67,1.8976198599275322
2014-08-19,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Binders,4.0,0.7,-58.8616,High Discount,76.776,4.353832900303099
2014-08-19,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Supplies,2.0,0.2,1.148,Low Discount,9.184,2.3208178612551054
2015-12-06,Standard Class,Home Office,Thousand Oaks,California,West,Office Supplies,Paper,5.0,0.0,15.065,No Discount,32.75,3.518980417318539
2016-05-06,Standard Class,Home Office,Lorain,Ohio,East,Office Supplies,Fasteners,2.0,0.2,1.7138,Low Discount,7.216,2.106083472626257
2016-05-06,Standard Class,Home Office,Lorain,Ohio,East,Office Supplies,Paper,2.0,0.2,15.49,Low Discount,49.568,3.9233189651699973
2016-05-06,Standard Class,Home Office,Lorain,Ohio,East,Furniture,Furnishings,7.0,0.2,11.6263,Low Discount,54.712,4.020195563585778
2017-03-25,First Class,Consumer,Fresno,California,West,Office Supplies,Appliances,4.0,0.0,45.7704,No Discount,176.04,5.176375695742794
2017-03-25,First Class,Consumer,Fresno,California,West,Office Supplies,Art,9.0,0.0,4.4856,No Discount,16.02,2.834389123145228
2017-03-25,First Class,Consumer,Fresno,California,West,Office Supplies,Binders,4.0,0.2,62.748,Low Discount,185.92,5.230680717832225
2017-03-25,First Class,Consumer,Fresno,California,West,Technology,Phones,4.0,0.2,15.8376,Low Discount,211.168,5.357378413677241
2017-03-25,First Class,Consumer,Fresno,California,West,Technology,Copiers,2.0,0.2,59.998,Low Discount,479.984,6.175834005519237
2015-12-12,First Class,Consumer,San Diego,California,West,Office Supplies,Fasteners,2.0,0.0,3.6156,No Discount,7.86,2.1815467646169897
2015-12-12,First Class,Consumer,San Diego,California,West,Office Supplies,Binders,2.0,0.2,8.8624,Low Discount,24.448,3.236637154446843
2015-12-06,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,1.0,0.0,3.1104,No Discount,6.48,2.012232791986386
2015-12-06,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,7.0,0.0,20.5114,No Discount,41.86,3.7579389900454307
2015-12-06,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,9.0,0.0,97.1946,No Discount,1619.91,7.390742998911154
2015-12-06,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,4.0,0.0,42.1504,No Discount,113.92,4.744236234111089
2016-03-17,Standard Class,Consumer,Malden,Massachusetts,East,Office Supplies,Art,2.0,0.0,10.3168,No Discount,39.68,3.7057365711803594
2015-11-14,Standard Class,Corporate,New York City,New York,East,Technology,Accessories,2.0,0.0,2.256,No Discount,37.6,3.653252276470785
2015-11-14,Standard Class,Corporate,New York City,New York,East,Technology,Accessories,2.0,0.0,23.96,No Discount,59.9,4.109233174715851
2015-11-14,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,5.0,0.0,16.65,No Discount,37.0,3.6375861597263857
2017-08-14,Second Class,Consumer,San Francisco,California,West,Office Supplies,Labels,2.0,0.0,2.8224,No Discount,5.76,1.9110228900548727
2017-08-14,Second Class,Consumer,San Francisco,California,West,Office Supplies,Art,6.0,0.0,4.3368,No Discount,16.68,2.8724340572094973
2017-09-09,Standard Class,Corporate,Florence,South Carolina,South,Office Supplies,Storage,7.0,0.0,12.5762,No Discount,628.81,6.445418186597395
2017-09-09,Standard Class,Corporate,Florence,South Carolina,South,Office Supplies,Storage,5.0,0.0,14.677,No Discount,56.45,4.050915004294764
2017-04-01,Second Class,Consumer,Springfield,Missouri,Central,Office Supplies,Storage,6.0,0.0,23.55,No Discount,94.2,4.55597994179732
2017-04-01,Second Class,Consumer,Springfield,Missouri,Central,Office Supplies,Envelopes,5.0,0.0,13.348,No Discount,28.4,3.380994674344636
2016-09-27,Standard Class,Corporate,Huntsville,Texas,Central,Furniture,Bookcases,7.0,0.32,-225.0976,Medium Discount,956.6648,6.864497821127241
2017-10-07,Standard Class,Consumer,Los Angeles,California,West,Technology,Accessories,9.0,0.0,200.8638,No Discount,1115.91,7.018321222859731
2017-10-07,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,7.0,0.2,-28.9674,Low Discount,128.744,4.865563278202202
2017-10-07,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,9.5,0.2,26.973,Low Discount,79.92,4.393461012299545
2017-01-20,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,5.0,0.0,7.986,No Discount,24.2,3.2268439945173775
2017-01-20,Standard Class,Consumer,San Francisco,California,West,Technology,Phones,3.0,0.2,130.4913,Low Discount,359.976,5.888811474128396
2017-03-23,First Class,Home Office,San Francisco,California,West,Furniture,Furnishings,8.0,0.0,76.2624,No Discount,211.84,5.360540709728169
2014-08-01,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,2.0,0.2,1.917,Low Discount,5.68,1.8991179875485542
2015-06-07,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,5.0,0.2,2.632,Low Discount,7.52,2.1424163408412245
2014-11-12,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,2.0,0.0,5.8604,No Discount,11.96,2.561867690924129
2014-11-12,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,3.0,0.2,31.4532,Low Discount,629.064,6.4458214015275255
2016-12-29,Standard Class,Consumer,Milwaukee,Wisconsin,Central,Furniture,Chairs,5.0,0.0,60.356,No Discount,754.45,6.62731359818585
2015-07-06,Standard Class,Home Office,Holyoke,Massachusetts,East,Furniture,Bookcases,2.0,0.0,60.392,No Discount,301.96,5.713600783593539
2017-10-12,Standard Class,Corporate,Albuquerque,New Mexico,West,Technology,Accessories,5.0,0.0,95.2,No Discount,595.0,6.39024066706535
2017-10-12,Standard Class,Corporate,Albuquerque,New Mexico,West,Office Supplies,Binders,3.0,0.2,29.952,Low Discount,79.872,4.392867657851756
2016-05-21,Standard Class,Corporate,Sparks,Nevada,West,Technology,Machines,9.5,0.2,179.73,Low Discount,2396.4,7.782140095772999
2017-11-09,Standard Class,Corporate,Coachella,California,West,Office Supplies,Storage,2.0,0.0,3.178,No Discount,63.56,4.1675950239616935
2017-11-09,Standard Class,Corporate,Coachella,California,West,Technology,Accessories,1.0,0.0,43.9956,No Discount,99.99,4.6150215020384655
2016-04-18,Standard Class,Home Office,Elmhurst,Illinois,Central,Office Supplies,Storage,3.0,0.2,-48.9549,Low Discount,230.376,5.444044092872437
2016-04-18,Standard Class,Home Office,Elmhurst,Illinois,Central,Office Supplies,Paper,2.0,0.2,3.2616,Low Discount,9.664,2.3668735828764076
2017-12-25,Standard Class,Consumer,Fairfield,Ohio,East,Technology,Accessories,7.0,0.2,41.7186,Low Discount,158.928,5.074723713953442
2017-12-25,Standard Class,Consumer,Fairfield,Ohio,East,Office Supplies,Binders,1.0,0.7,-10.4184,High Discount,13.023,2.640698838744514
2017-12-25,Standard Class,Consumer,Fairfield,Ohio,East,Furniture,Tables,2.0,0.4,-104.673,Medium Discount,273.06,5.613347060518055
2017-12-25,Standard Class,Consumer,Fairfield,Ohio,East,Office Supplies,Fasteners,9.5,0.2,12.7764,Low Discount,39.312,3.696649191378297
2016-06-11,Standard Class,Corporate,Arlington,Texas,Central,Office Supplies,Binders,4.0,0.8,-2.1504,High Discount,1.344,0.8518588717147662
2016-06-11,Standard Class,Corporate,Arlington,Texas,Central,Office Supplies,Binders,4.0,0.8,-13.6488,High Discount,8.272,2.2269991060374505
2016-06-11,Standard Class,Corporate,Arlington,Texas,Central,Furniture,Furnishings,7.0,0.6,-9.0944,High Discount,12.544,2.6059436448308344
2017-05-13,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Labels,8.0,0.0,27.4856,No Discount,58.48,4.085640121591954
2017-12-28,Standard Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,2.0,0.0,3.034,No Discount,7.4,2.128231705849268
2014-03-25,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,7.0,0.1,65.2064,Low Discount,366.786,5.907501247280455
2017-05-28,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,4.0,0.2,4.0776,Low Discount,54.368,4.014001809539562
2015-11-14,First Class,Corporate,Springfield,Virginia,South,Office Supplies,Envelopes,2.0,0.0,16.98,No Discount,33.96,3.5542045507873348
2015-11-14,First Class,Corporate,Springfield,Virginia,South,Office Supplies,Appliances,3.0,0.0,322.1829,No Discount,826.11,6.717937697061237
2017-07-03,Standard Class,Consumer,Farmington,New Mexico,West,Furniture,Furnishings,9.0,0.0,114.6285,No Discount,545.85,6.304174541781235
2014-11-18,Second Class,Consumer,Louisville,Colorado,West,Furniture,Tables,2.0,0.5,-99.2664,Medium Discount,145.98,4.990296523100725
2014-11-18,Second Class,Consumer,Louisville,Colorado,West,Office Supplies,Paper,4.0,0.2,12.5328,Low Discount,35.808,3.6057152128531675
2017-07-17,Standard Class,Consumer,Tampa,Florida,South,Furniture,Furnishings,2.0,0.2,2.1736,Low Discount,7.904,2.186500613973244
2016-05-22,Standard Class,Consumer,Passaic,New Jersey,East,Technology,Phones,5.0,0.0,86.25,No Discount,345.0,5.846438775057725
2016-05-22,Standard Class,Consumer,Passaic,New Jersey,East,Furniture,Tables,2.0,0.3,-19.9184,Medium Discount,174.286,5.16641892564612
2016-05-22,Standard Class,Consumer,Passaic,New Jersey,East,Office Supplies,Appliances,4.0,0.0,172.3384,No Discount,662.84,6.4980411565845575
2016-05-22,Standard Class,Consumer,Passaic,New Jersey,East,Technology,Accessories,5.0,0.0,30.432,No Discount,95.1,4.565389315976247
2016-05-22,Standard Class,Consumer,Passaic,New Jersey,East,Office Supplies,Envelopes,6.0,0.0,12.9024,No Discount,26.88,3.327909585892323
2016-05-22,Standard Class,Consumer,Passaic,New Jersey,East,Technology,Phones,2.0,0.0,74.8142,No Discount,257.98,5.556750838640694
2015-09-25,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Envelopes,2.0,0.0,8.2156,No Discount,17.48,2.916689066213538
2016-10-31,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,5.0,0.3,-14.081,Medium Discount,492.835,6.202201453297628
2015-09-14,Second Class,Consumer,North Charleston,South Carolina,South,Office Supplies,Storage,3.0,0.0,5.3898,No Discount,269.49,5.600235129026472
2016-11-05,Standard Class,Home Office,San Jose,California,West,Office Supplies,Binders,5.0,0.2,9.828,Low Discount,29.12,3.405189402931693
2017-03-17,Second Class,Consumer,New York City,New York,East,Office Supplies,Labels,5.0,0.0,9.0,No Discount,18.75,2.9831534913471307
2017-03-17,Second Class,Consumer,New York City,New York,East,Technology,Phones,6.0,0.0,31.122,No Discount,119.7,4.793308128103486
2017-03-17,Second Class,Consumer,New York City,New York,East,Office Supplies,Binders,3.0,0.2,3.0861,Low Discount,9.144,2.31688239769487
2017-03-17,Second Class,Consumer,New York City,New York,East,Technology,Accessories,3.0,0.0,18.2592,No Discount,57.06,4.061476958596484
2017-03-17,Second Class,Consumer,New York City,New York,East,Technology,Accessories,8.0,0.0,13.604,No Discount,71.6,4.28496492183075
2017-03-17,Second Class,Consumer,New York City,New York,East,Office Supplies,Storage,8.0,0.0,27.9344,No Discount,107.44,4.686197024630465
2017-03-17,Second Class,Consumer,New York City,New York,East,Office Supplies,Labels,1.0,0.0,3.4357,No Discount,7.31,2.1174596088673567
2017-03-17,Second Class,Consumer,New York City,New York,East,Office Supplies,Art,6.0,0.0,22.458,No Discount,59.1,4.096009841541162
2017-03-17,Second Class,Consumer,New York City,New York,East,Office Supplies,Storage,3.0,0.0,12.0978,No Discount,46.53,3.861361090625918
2017-08-15,Standard Class,Consumer,Plainfield,New Jersey,East,Office Supplies,Appliances,2.0,0.0,25.4384,No Discount,97.84,4.593502381120409
2015-07-11,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,3.0,0.0,13.4865,No Discount,29.97,3.4330189939851112
2015-07-11,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,3.0,0.2,34.4232,Low Discount,98.352,4.598669099645732
2017-12-03,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,5.0,0.2,29.372,Low Discount,83.92,4.441709636835055
2017-12-03,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,2.0,0.2,5.1184,Low Discount,14.624,2.748808193574378
2017-12-03,Standard Class,Consumer,New York City,New York,East,Technology,Phones,1.0,0.0,36.9873,No Discount,136.99,4.927181218763463
